bhk,price,total_sqft,location,price_per_sqft
2.0,11.65,800.0,"Adhav Nagar, Dasak, Nashik, Maharashtra",145.625
2.0,12.71,830.0,"Nashik Road, Nashik, Maharashtra",153.13253012048193
2.0,13.5,880.0,"Nashik Road, Nashik, Maharashtra",153.4090909090909
1.0,8.74,550.0,"Gurudatta Nagar, Dasak, Nashik, Maharashtra",158.9090909090909
2.0,13.24,900.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",147.11111111111111
1.0,7.68,630.0,"Laxman Nagar, Panchavati, Nashik, Maharashtra",121.9047619047619
1.0,9.53,670.0,"Nashik Road, Nashik, Maharashtra",142.23880597014926
2.0,14.04,920.0,"Nashik Road, Nashik, Maharashtra",152.6086956521739
2.0,15.36,900.0,Gayakhe Colony,170.66666666666666
2.0,11.39,760.0,"Nashik Road, Nashik, Maharashtra",149.8684210526316
3.0,19.06,1180.0,"Nashik Road, Nashik, Maharashtra",161.52542372881356
2.0,19.86,1080.0,"Nashik Road, Nashik, Maharashtra",183.88888888888889
2.0,31.77,1160.0,"Nashik Road, Nashik, Maharashtra",273.87931034482756
2.0,14.83,860.0,"Nashik Road, Nashik, Maharashtra",172.4418604651163
2.0,21.18,1120.0,Kishor Nagar,189.10714285714286
3.0,25.42,1170.0,Gayakhe Colony,217.2649572649573
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,9.96,750.0,"Matoshri Nagar, Upnagar, Nashik, Maharashtra",132.8
2.0,19.59,1090.0,"Nashik Road, Nashik, Maharashtra",179.72477064220183
2.0,15.89,1300.0,"Nashik Road, Nashik, Maharashtra",122.23076923076923
1.0,7.94,690.0,"Nashik Road, Nashik, Maharashtra",115.07246376811594
2.0,14.83,940.0,"Shanti Park, Upnagar, Nashik, Maharashtra",157.7659574468085
2.0,31.77,1160.0,"Nashik Road, Nashik, Maharashtra",273.87931034482756
2.0,10.54,835.0,"Nashik Road, Nashik, Maharashtra",126.22754491017962
2.0,30.71,1190.0,Gayakhe Colony,258.06722689075633
1.0,7.94,630.0,"Nashik Road, Nashik, Maharashtra",126.03174603174604
1.0,10.06,607.0,"Nashik Road, Nashik, Maharashtra",165.7331136738056
2.0,11.92,720.0,"Nashik Road, Nashik, Maharashtra",165.55555555555554
1.0,10.43,600.0,"Nashik Road, Nashik, Maharashtra",173.83333333333334
2.0,13.51,830.0,"Gurudatta Nagar, Dasak, Nashik, Maharashtra",162.7710843373494
3.0,18.43,1280.0,"Nashik Road, Nashik, Maharashtra",143.984375
2.0,11.12,800.0,"Nashik Road, Nashik, Maharashtra",138.99999999999997
3.0,31.77,1300.0,"Nashik Road, Nashik, Maharashtra",244.3846153846154
3.0,33.89,1550.0,"Nashik Road, Nashik, Maharashtra",218.6451612903226
2.0,16.16,951.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",169.92639327024185
2.0,18.0,1050.0,"Dawkhar Wadi, Devlali, Nashik, Maharashtra",171.42857142857142
2.0,14.83,915.0,"Nashik Road, Nashik, Maharashtra",162.07650273224044
2.0,16.95,985.0,"Nashik Road, Nashik, Maharashtra",172.08121827411168
2.0,14.3,880.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",162.5
1.0,12.18,700.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",174.0
1.0,15.36,695.0,"P & T Colony, Parijat Nagar, Nashik, Maharashtra",221.0071942446043
3.0,31.77,1200.0,"Dsouza Colony, College Road, Nashik, Maharashtra",264.75
3.0,22.24,1145.0,"Kala Nagar, Indira Nagar, Nashik, Maharashtra",194.23580786026199
2.0,18.53,1050.0,"Gurudatta Nagar, Dasak, Nashik, Maharashtra",176.47619047619048
1.0,9.53,625.0,"Pandav Nagari, Indira Nagar, Nashik, Maharashtra",152.48
3.0,39.72,1200.0,Gayakhe Colony,331.0
3.0,31.67,1550.0,"Rto Colony, Sarnath, Varanasi, Uttar Pradesh",204.32258064516128
3.0,24.1,1200.0,"Anand Nagar, Upnagar, Nashik, Maharashtra",200.83333333333334
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
3.0,18.53,1200.0,"Forest Colony, Parijat Nagar, Nashik, Maharashtra",154.41666666666666
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
2.0,15.89,950.0,"Nashik Road, Nashik, Maharashtra",167.26315789473685
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,13.24,800.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",165.5
2.0,12.08,750.0,"Pinto Colony, Dasak, Nashik, Maharashtra",161.06666666666666
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,690.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",115.07246376811594
3.0,22.51,1180.0,"Indira Nagar, Nashik, Maharashtra",190.7627118644068
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
1.0,7.94,650.0,"Swami Samarth Nagar, Mankar Mala, Nashik, Maharashtra",122.15384615384616
3.0,25.69,1335.0,"Dnyaneshwar Nagar, Pathardi Phata, Nashik, Maharashtra",192.43445692883896
2.0,31.77,1160.0,"Nashik Road, Nashik, Maharashtra",273.87931034482756
3.0,23.83,1600.0,Kishor Nagar,148.93749999999997
1.0,15.02,750.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",200.26666666666668
3.0,25.64,1390.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",184.46043165467626
1.0,10.91,650.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",167.84615384615384
1.0,10.06,607.0,"Nashik Road, Nashik, Maharashtra",165.7331136738056
2.0,15.89,950.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",167.26315789473685
3.0,47.16,3000.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",157.2
3.0,40.51,1556.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",260.34704370179946
3.0,38.23,1552.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",246.32731958762884
3.0,42.2,1700.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",248.23529411764707
3.0,29.13,1221.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",238.57493857493859
2.0,29.13,1100.0,"Trimbak, Trimbakeshwar, Nashik, Maharashtra",264.8181818181818
2.0,18.53,910.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",203.62637362637363
3.0,31.77,1350.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",235.33333333333334
3.0,37.07,1521.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",243.72123602892833
2.0,18.0,950.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",189.47368421052633
2.0,16.95,812.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",208.74384236453201
3.0,38.23,1540.0,"Tidke Nagar, Untwadi, Nashik, Maharashtra",248.2467532467532
3.0,34.42,1340.0,"Nashik Road, Nashik, Maharashtra",256.86567164179104
4.0,44.68,2050.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",217.9512195121951
3.0,31.77,1620.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",196.11111111111111
3.0,39.72,1550.0,"Date Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",256.258064516129
3.0,38.13,1258.0,"Canada Corner, Sharanpur, Nashik, Maharashtra",303.1001589825119
3.0,38.13,1258.0,"Canada Corner, Sharanpur, Nashik, Maharashtra",303.1001589825119
3.0,39.72,1200.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",331.0
3.0,42.2,1620.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",260.4938271604938
3.0,32.83,1500.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",218.86666666666667
3.0,33.89,1595.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",212.47648902821317
3.0,29.66,1500.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",197.73333333333332
3.0,38.72,1480.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",261.6216216216216
2.0,29.13,1150.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",253.30434782608697
3.0,31.77,1315.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",241.59695817490496
3.0,39.72,1450.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",273.9310344827586
3.0,33.36,1525.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",218.75409836065575
2.0,16.95,850.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",199.41176470588235
4.0,60.07,2200.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",273.04545454545456
1.0,14.83,710.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",208.8732394366197
3.0,39.72,1305.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",304.367816091954
3.0,27.54,1546.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",178.13712807244502
2.0,33.36,1395.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",239.13978494623655
3.0,25.95,1135.0,Kishor Nagar,228.63436123348018
3.0,24.89,1135.0,Kishor Nagar,219.29515418502203
1.0,14.83,550.0,"Wadala, Nashik, Maharashtra",269.6363636363636
3.0,24.89,1100.0,Kishor Nagar,226.27272727272728
3.0,29.66,1820.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",162.96703296703296
3.0,40.71,1620.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",251.2962962962963
2.0,29.13,1150.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",253.30434782608697
4.0,60.07,2100.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",286.04761904761904
3.0,32.83,1410.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",232.8368794326241
3.0,39.72,1305.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",304.367816091954
2.0,21.18,1120.0,Kishor Nagar,189.10714285714286
1.0,15.09,818.0,"Mahatmanagar, Parijat Nagar, Nashik, Maharashtra",184.47432762836186
3.0,42.2,1650.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",255.75757575757575
2.0,23.83,1125.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",211.8222222222222
2.0,15.89,702.0,"Ramwadi-Kaushalya Nagar, Panchavati, Nashik, Maharashtra",226.35327635327636
3.0,24.89,1135.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",219.29515418502203
1.0,10.07,650.0,"Panchavati, Nashik, Maharashtra",154.92307692307693
2.0,19.2,1000.0,"Panchavati, Nashik, Maharashtra",192.0
3.0,24.36,1135.0,Kishor Nagar,214.62555066079295
3.0,39.72,1400.0,"Pramod Nagar, Gangapur Road, Nashik, Maharashtra",283.7142857142857
3.0,10.59,1668.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",63.489208633093526
3.0,25.42,1123.0,Kishor Nagar,226.35796972395372
2.0,15.89,875.0,"Hirawadi, Panchavati, Nashik, Maharashtra",181.6
3.0,38.13,1258.0,"Canada Corner, Sharanpur, Nashik, Maharashtra",303.1001589825119
3.0,37.07,1521.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",243.72123602892833
3.0,33.36,1500.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",222.4
2.0,29.13,1100.0,"Trimbak, Trimbakeshwar, Nashik, Maharashtra",264.8181818181818
4.0,94.33,2900.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",325.2758620689655
2.0,22.24,950.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",234.1052631578947
2.0,33.36,1414.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",235.92644978783594
2.0,16.95,800.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",211.875
3.0,33.89,1551.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",218.50419084461637
4.0,60.07,2125.0,"Date Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",282.6823529411765
3.0,38.23,1442.0,"Tidke Nagar, Untwadi, Nashik, Maharashtra",265.1178918169209
3.0,21.71,1123.0,"Makhmalabad, Makhamalabad, Nashik, Maharashtra",193.3214603739982
3.0,31.77,1528.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",207.91884816753927
3.0,37.73,1400.0,"Date Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",269.49999999999994
3.0,31.77,1520.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",209.01315789473685
3.0,24.36,1135.0,"Chetana Nagar, Indira Nagar, Nashik, Maharashtra",214.62555066079295
3.0,25.95,1135.0,Kishor Nagar,228.63436123348018
4.0,94.33,2900.0,"College Road, Nashik, Maharashtra",325.2758620689655
2.0,20.12,900.0,"Date Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",223.55555555555554
3.0,47.66,1800.0,"College Road, Nashik, Maharashtra",264.77777777777777
2.0,22.77,985.0,Kishor Nagar,231.16751269035532
3.0,42.2,1550.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",272.258064516129
3.0,32.83,1375.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",238.76363636363635
3.0,42.2,1650.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",255.75757575757575
3.0,32.83,1400.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",234.5
3.0,31.77,1356.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",234.2920353982301
3.0,42.2,1610.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",262.111801242236
2.0,23.83,1045.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",228.0382775119617
2.0,21.18,822.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",257.66423357664235
2.0,20.12,856.0,"Astavinayak Colony, Veer Savarkar Nagar, Nashik, Maharashtra",235.0467289719626
1.0,15.36,800.0,"Anand Vihar Colony, Veer Savarkar Nagar, Nashik, Maharashtra",192.0
3.0,40.71,1550.0,"Date Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",262.64516129032256
3.0,32.83,1400.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",234.5
3.0,33.36,1525.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",218.75409836065575
3.0,27.54,1400.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",196.71428571428572
3.0,27.54,1459.0,"Damodar Nagar, Pathardi Phata, Nashik, Maharashtra",188.75942426319398
3.0,33.36,1500.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",222.4
3.0,40.71,1600.0,"Date Nagar, Veer Savarkar Nagar, Nashik, Maharashtra",254.4375
1.0,18.0,735.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",244.89795918367346
2.0,28.07,985.0,Kishor Nagar,284.9746192893401
3.0,31.77,1300.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",244.3846153846154
4.0,74.47,2200.0,"Ashok Nagar, Satpur, Nashik, Maharashtra",338.5
2.0,23.83,853.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",279.3669402110199
1.0,12.71,750.0,Kishor Nagar,169.4666666666667
2.0,6.35,1050.0,"Balawant Nagar, Anandvalli, Nashik, Maharashtra",60.476190476190474
1.0,11.12,650.0,Gayakhe Colony,171.07692307692307
2.0,29.13,1150.0,"Anand Nagar, Upnagar, Nashik, Maharashtra",253.30434782608697
2.0,12.18,980.0,"Gurudatta Nagar, Dasak, Nashik, Maharashtra",124.28571428571429
2.0,14.83,900.0,"Vrindavan Nagar, Cidco, Nashik, Maharashtra",164.77777777777777
2.0,20.39,975.0,"Gulmohar Vihar, Satpur, Nashik, Maharashtra",209.12820512820514
2.0,27.5,923.0,"Pokar Colony, Mhasrul, Nashik, Maharashtra",297.9414951245937
3.0,75.0,1900.0,"Ganesh Nagar, Satpur, Nashik, Maharashtra",394.7368421052632
2.0,42.11,1044.0,"Nashik Road, Vadner Dumala, Nashik, Maharashtra, 422401",403.3524904214559
3.0,110.0,1808.0,Anmol Nayantara,608.4070796460177
1.0,26.2,690.0,"Gangapur, Nashik, Maharashtra",379.71014492753625
2.0,65.0,1205.0,"Nashik, Maharashtra",539.4190871369294
1.0,23.5,650.0,"Pimplagaon Baswant, Niphad, Nashik, Maharashtra",361.53846153846155
2.0,36.51,1085.0,"Amrutdham, Panchavati, Nashik, Maharashtra",336.49769585253455
1.0,25.0,630.0,"New Railway Colony, Sanbhaji Nagar, Nashik, Maharashtra",396.8253968253968
3.0,65.0,1461.0,Pratap Vihar,444.90075290896647
2.0,34.36,882.0,"Gangapur, Nashik, Maharashtra",389.5691609977324
2.0,72.0,1525.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",472.1311475409836
2.0,72.0,1525.0,"Kalpataru Nagar, Wadala, Nashik, Maharashtra",472.1311475409836
1.0,31.0,765.0,Gitanjali,405.2287581699346
1.0,27.5,630.0,"Nashik, Maharashtra",436.5079365079365
2.0,40.0,880.0,Saishilp Apartment,454.54545454545456
2.0,40.0,880.0,"Nashik Road, Vadner Dumala, Nashik, Maharashtra, 422401",454.54545454545456
1.0,25.0,640.0,"Ambedkar Nagar, Gorewadi, Nashik, Maharashtra",390.625
2.0,42.0,1066.0,"Gandhi Nagar Airport Area, Gandhi Nagar, Nashik, Maharashtra",393.9962476547842
2.0,40.0,942.0,"Indraprasta Colony, Upnagar, Nashik, Maharashtra",424.6284501061571
2.0,44.0,924.0,Mantri Apartment,476.1904761904762
2.0,32.0,1000.0,"Satpur, Nashik, Maharashtra",320.0
2.0,40.0,955.0,"Salunke Nagar Road, Satpur, Nashik, Maharashtra, 422008",418.848167539267
2.0,27.0,830.0,"Nashik Road, Vadner Dumala, Nashik, Maharashtra, 422401",325.30120481927713
2.0,27.5,820.0,Sanjyot Apartment,335.3658536585366
2.0,44.0,1085.0,"Gandhi Nagar Airport Area, Gandhi Nagar, Nashik, Maharashtra",405.5299539170507
2.0,30.0,830.0,Saisrushti Apartment,361.4457831325301
2.0,42.0,1060.0,"Serene Meadows, Anandvalli, Nashik, Maharashtra",396.22641509433964
2.0,30.0,752.0,"Jail Road, Nashik Road, Nashik, Maharashtra, 422101",398.93617021276594
1.0,23.0,906.0,"Nashik Road, Nashik, Maharashtra",253.86313465783664
2.0,35.0,960.0,"Nashik Road, Nashik, Maharashtra",364.5833333333333
2.0,33.12,950.0,"Laxman Nagar, Panchavati, Nashik, Maharashtra",348.63157894736844
2.0,28.5,800.0,"Nashik Road, Vadner Dumala, Nashik, Maharashtra, 422401",356.25
2.0,28.0,800.0,"Nashik Road, Vadner Dumala, Nashik, Maharashtra, 422401",350.0
1.0,24.9,730.0,"Nashik Road, Nashik, Maharashtra",341.09589041095893
2.0,39.0,1019.0,Harmony Elite,382.7281648675172
2.0,26.0,850.0,"Nashik Road, Vadner Dumala, Nashik, Maharashtra, 422401",305.88235294117646
2.0,42.0,910.0,Brick Enclave,461.53846153846155
1.0,16.0,419.0,"Pimpalgaon Bahula, Nashik, Maharashtra",381.8615751789976
3.0,85.0,1360.0,"Thakkar Nagar Road, Sharanpur, Nashik, Maharashtra, 422002",625.0
2.0,31.99,895.0,Park,357.4301675977654
2.0,38.0,750.0,"Professors Colony Road, Panchavati, Nashik, Maharashtra, 422003",506.6666666666667
2.0,32.0,950.0,"Satpur, Nashik, Maharashtra",336.8421052631579
1.0,24.0,850.0,Shree Ganesh Apartment,282.3529411764706
2.0,41.0,910.0,"Laxman Nagar, Panchavati, Nashik, Maharashtra",450.54945054945057
3.0,54.0,1280.0,Harmony Elite,421.875
2.0,35.0,877.0,"Hirawadi, Panchavati, Nashik, Maharashtra",399.0877993158495
2.0,32.0,765.0,"Ayodhya Nagar, Upnagar, Nashik, Maharashtra",418.30065359477123
2.0,40.0,1230.0,Gayakhe Colony,325.2032520325203
1.0,28.0,750.0,Prabhat Colony,373.3333333333333
